# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  4 10:05:52 2025
#
# User preference: *
#
# CONSTRAINT:  where (disc_facility like '%K2%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
K2-60 b,K2-60,1,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=EIGM_UUML_LLER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..130E/abstract target=ref>Eigm&uuml;ller et al. 2017</a>,3.00265000000,0.00004000000,-0.00004000000,0,0.0450000000,0.0030000000,-0.0030000000,0,7.65574700,0.41473300,-0.41473300,0,0.68300000,0.03700000,-0.03700000,0,135.39558000,11.75971000,-11.75971000,0,0.42600000,0.03700000,-0.03700000,0,Mass,0.000000,,,0,,,,,1400.00,50.00,-50.00,0,0,<a refstr=EIGM_UUML_LLER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..130E/abstract target=ref>Eigm&uuml;ller et al. 2017</a>,G4 V,5500.00,100.00,-100.00,0,1.120000,0.050000,-0.050000,0,0.970000,0.070000,-0.070000,0,0.0100,0.1100,-0.1100,0,[Fe/H],4.070000,0.110000,-0.110000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h34m25.50s,338.6062312,-13d43m54.50s,-13.7318044,491.87000000,11.47000000,-10.96900000,12.8570000,0.0570000,-0.0570000,10.9930000,0.0210000,-0.0210000,12.6108000,0.0003140,-0.0003140,2017-01-31,2017-03,2017-02-02
K2-61 b,K2-61,0,1,1,Transit,2016,K2,Published Candidate,0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,2.57275378000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5718.00,165.15,-90.95,0,1.001250,0.035806,-0.071531,0,1.020000,0.145574,-0.114946,0,,,,,,4.445580,0.067983,-0.086369,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h38m41.96s,339.6748444,-13d33m36.16s,-13.5600447,405.73200000,8.41300000,-8.08300000,13.1730000,0.0800000,-0.0800000,11.3850000,0.0240000,-0.0240000,12.8575000,0.0004040,-0.0004040,2016-12-21,2016-10,2016-12-21
K2-61 b,K2-61,0,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,2.57341300000,0.00015900000,-0.00016600000,0,,,,,1.93284331,0.32165060,-0.14677804,0,0.17243673,0.02869574,-0.01309466,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5761.00,50.00,-50.00,0,1.015751,0.110165,-0.057238,0,1.030202,0.029448,-0.028891,0,0.1700,0.0800,-0.0800,0,[Fe/H],4.380000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h38m41.96s,339.6748444,-13d33m36.16s,-13.5600447,405.73200000,8.41300000,-8.08300000,13.1730000,0.0800000,-0.0800000,11.3850000,0.0240000,-0.0240000,12.8575000,0.0004040,-0.0004040,2018-02-14,2018-03,2018-02-15
K2-61 b,K2-61,0,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,2.57302000000,0.00020000000,-0.00020000000,0,0.0392000000,0.0024000000,-0.0024000000,0,2.48000000,0.79000000,-0.79000000,0,0.22125078,0.07047908,-0.07047908,0,,,,,,,,,,,,,,1686.0000,1125.0000,-1125.0000,0,,,,,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,6293.00,338.00,-338.00,0,1.360000,0.410000,-0.410000,0,1.210000,0.220000,-0.220000,0,,,,,,4.250000,0.200000,-0.200000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h38m41.96s,339.6748444,-13d33m36.16s,-13.5600447,405.73200000,8.41300000,-8.08300000,13.1730000,0.0800000,-0.0800000,11.3850000,0.0240000,-0.0240000,12.8575000,0.0004040,-0.0004040,2016-07-14,2016-09,2016-07-18
K2-61 b,K2-61,1,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,2.57336000000,0.00016000000,-0.00016000000,0,,,,,1.92000000,0.11000000,-0.05000000,0,0.17129122,0.00981356,-0.00446071,0,,,,,,,,,,,,,,730.0000,86.0000,-79.0000,0,1325.00,38.00,-38.00,0,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,,5748.00,100.00,-100.00,0,0.995000,0.042000,-0.042000,0,0.970000,0.040000,-0.040000,0,0.0300,0.0480,-0.0480,0,[Fe/H],4.380000,0.085000,-0.085000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h38m41.96s,339.6748444,-13d33m36.16s,-13.5600447,405.73200000,8.41300000,-8.08300000,13.1730000,0.0800000,-0.0800000,11.3850000,0.0240000,-0.0240000,12.8575000,0.0004040,-0.0004040,2025-09-17,2025-06,2025-09-17
K2-61 b,K2-61,0,1,1,Transit,2016,K2,Published Candidate,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,2.57353520000,,,0,,,,,1.94000000,,,0,0.17307521,,,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,5680.00,,,0,0.950000,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h38m41.96s,339.6748444,-13d33m36.16s,-13.5600447,405.73200000,8.41300000,-8.08300000,13.1730000,0.0800000,-0.0800000,11.3850000,0.0240000,-0.0240000,12.8575000,0.0004040,-0.0004040,2015-12-05,2016-01,2015-12-05
K2-61 b,K2-61,0,1,1,Transit,2016,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,2.57333000000,0.00016000000,-0.00015000000,0,,,,,2.03000000,0.21000000,-0.43000000,0,0.18100000,0.01900000,-0.03800000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,1.046000,0.071000,-0.029000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h38m41.96s,339.6748444,-13d33m36.16s,-13.5600447,405.73200000,8.41300000,-8.08300000,13.1730000,0.0800000,-0.0800000,11.3850000,0.0240000,-0.0240000,12.8575000,0.0004040,-0.0004040,2019-09-05,2019-09,2019-09-05
K2-62 b,K2-62,0,1,2,Transit,2016,K2,Published Candidate,0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,6.67010938000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4555.00,129.47,-106.60,0,0.695645,0.048036,-0.051783,0,0.718000,0.076151,-0.095265,0,,,,,,4.609420,0.101850,-0.087326,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h17m27.48s,334.3645089,-12d11m14.92s,-12.1874776,112.46700000,0.49100000,-0.48700000,12.3910000,0.0800000,-0.0800000,9.6880000,0.0230000,-0.0230000,12.0433000,0.0002470,-0.0002470,2016-12-21,2016-10,2016-12-21
K2-62 b,K2-62,0,1,2,Transit,2016,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,6.67196000000,0.00016000000,-0.00017000000,0,,,,,1.69700000,0.08900000,-0.20400000,0,0.15140000,0.00790000,-0.01820000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,0.577000,0.015000,-0.032000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h17m27.48s,334.3645089,-12d11m14.92s,-12.1874776,112.46700000,0.49100000,-0.48700000,12.3910000,0.0800000,-0.0800000,9.6880000,0.0230000,-0.0230000,12.0433000,0.0002470,-0.0002470,2019-09-05,2019-09,2019-09-05
K2-62 b,K2-62,0,1,2,Transit,2016,K2,Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,6.67202000000,0.00028000000,-0.00028000000,0,0.0636000000,0.0014000000,-0.0014000000,0,2.14000000,0.21000000,-0.21000000,0,0.19091801,0.01873495,-0.01873495,0,,,,,,,,,,,,,,66.0000,15.0000,-15.0000,0,,,,,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,4880.00,216.00,-216.00,0,0.730000,0.050000,-0.050000,0,0.770000,0.050000,-0.050000,0,,,,,,4.604000,0.037000,-0.037000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h17m27.48s,334.3645089,-12d11m14.92s,-12.1874776,112.46700000,0.49100000,-0.48700000,12.3910000,0.0800000,-0.0800000,9.6880000,0.0230000,-0.0230000,12.0433000,0.0002470,-0.0002470,2016-07-14,2016-09,2016-07-18
K2-62 b,K2-62,0,1,2,Transit,2016,K2,Published Candidate,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,6.67176860000,,,0,,,,,2.18000000,,,0,0.19448657,,,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,4500.00,,,0,0.690000,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h17m27.48s,334.3645089,-12d11m14.92s,-12.1874776,112.46700000,0.49100000,-0.48700000,12.3910000,0.0800000,-0.0800000,9.6880000,0.0230000,-0.0230000,12.0433000,0.0002470,-0.0002470,2015-12-05,2016-01,2015-12-05
K2-62 b,K2-62,1,1,2,Transit,2016,K2,Published Confirmed,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,6.67199000000,0.00018000000,-0.00018000000,0,,,,,2.02000000,0.17000000,-0.06000000,0,0.18021264,0.01516641,-0.00535285,0,,,,,,,,,,,,,,46.7000,4.7000,-4.4000,0,666.00,16.00,-16.00,0,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,,4455.00,70.00,-70.00,0,0.696000,0.023000,-0.023000,0,0.670000,0.030000,-0.030000,0,-0.1000,0.1200,-0.1200,0,[Fe/H],4.570000,0.200000,-0.200000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h17m27.48s,334.3645089,-12d11m14.92s,-12.1874776,112.46700000,0.49100000,-0.48700000,12.3910000,0.0800000,-0.0800000,9.6880000,0.0230000,-0.0230000,12.0433000,0.0002470,-0.0002470,2025-09-17,2025-06,2025-09-17
K2-62 b,K2-62,0,1,2,Transit,2016,K2,Published Confirmed,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,6.67177400000,0.00017700000,-0.00016800000,0,,,,,1.92561267,0.13471739,-0.09638574,0,0.17179166,0.01201868,-0.00859896,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,4636.00,50.00,-50.00,0,0.647947,0.020911,-0.017813,0,0.684147,0.022205,-0.023063,0,-0.2900,0.0800,-0.0800,0,[Fe/H],4.700000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h17m27.48s,334.3645089,-12d11m14.92s,-12.1874776,112.46700000,0.49100000,-0.48700000,12.3910000,0.0800000,-0.0800000,9.6880000,0.0230000,-0.0230000,12.0433000,0.0002470,-0.0002470,2018-02-14,2018-03,2018-02-15
K2-62 c,K2-62,0,1,2,Transit,2016,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,16.19803000000,0.00073000000,-0.00068000000,0,,,,,1.73000000,0.19000000,-0.52000000,0,0.15400000,0.01700000,-0.04600000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,0.577000,0.015000,-0.032000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h17m27.48s,334.3645089,-12d11m14.92s,-12.1874776,112.46700000,0.49100000,-0.48700000,12.3910000,0.0800000,-0.0800000,9.6880000,0.0230000,-0.0230000,12.0433000,0.0002470,-0.0002470,2019-09-05,2019-09,2019-09-05
K2-62 c,K2-62,0,1,2,Transit,2016,K2,Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,16.19660000000,0.00120000000,-0.00120000000,0,0.1148000000,0.0025000000,-0.0025000000,0,2.14000000,0.22000000,-0.22000000,0,0.19091801,0.01962709,-0.01962709,0,,,,,,,,,,,,,,20.5000,4.7000,-4.7000,0,,,,,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,4880.00,216.00,-216.00,0,0.730000,0.050000,-0.050000,0,0.770000,0.050000,-0.050000,0,,,,,,4.604000,0.037000,-0.037000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h17m27.48s,334.3645089,-12d11m14.92s,-12.1874776,112.46700000,0.49100000,-0.48700000,12.3910000,0.0800000,-0.0800000,9.6880000,0.0230000,-0.0230000,12.0433000,0.0002470,-0.0002470,2016-07-14,2016-09,2016-07-18
K2-62 c,K2-62,1,1,2,Transit,2016,K2,Published Confirmed,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,16.19697000000,0.00065000000,-0.00065000000,0,,,,,1.99000000,0.19000000,-0.07000000,0,0.17753621,0.01695069,-0.00624499,0,,,,,,,,,,,,,,14.3000,1.4000,-1.3000,0,495.00,12.00,-12.00,0,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,,4455.00,70.00,-70.00,0,0.696000,0.023000,-0.023000,0,0.670000,0.030000,-0.030000,0,-0.1000,0.1200,-0.1200,0,[Fe/H],4.570000,0.200000,-0.200000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h17m27.48s,334.3645089,-12d11m14.92s,-12.1874776,112.46700000,0.49100000,-0.48700000,12.3910000,0.0800000,-0.0800000,9.6880000,0.0230000,-0.0230000,12.0433000,0.0002470,-0.0002470,2025-09-17,2025-06,2025-09-17
K2-62 c,K2-62,0,1,2,Transit,2016,K2,Published Candidate,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,16.19718900000,,,0,,,,,2.11000000,,,0,0.18824159,,,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,4500.00,,,0,0.690000,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h17m27.48s,334.3645089,-12d11m14.92s,-12.1874776,112.46700000,0.49100000,-0.48700000,12.3910000,0.0800000,-0.0800000,9.6880000,0.0230000,-0.0230000,12.0433000,0.0002470,-0.0002470,2015-12-05,2016-01,2015-12-05
K2-62 c,K2-62,0,1,2,Transit,2016,K2,Published Confirmed,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,16.19720100000,0.00083000000,-0.00082300000,0,,,,,1.89069587,0.19968800,-0.11076445,0,0.16867659,0.01781497,-0.00988174,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,4636.00,50.00,-50.00,0,0.647947,0.020911,-0.017813,0,0.684147,0.022205,-0.023063,0,-0.2900,0.0800,-0.0800,0,[Fe/H],4.700000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h17m27.48s,334.3645089,-12d11m14.92s,-12.1874776,112.46700000,0.49100000,-0.48700000,12.3910000,0.0800000,-0.0800000,9.6880000,0.0230000,-0.0230000,12.0433000,0.0002470,-0.0002470,2018-02-14,2018-03,2018-02-15
